"","x","y","lon","lat","z"
"141",591867.936,4789404.74133333,-79.8682729077094,43.2518507246569,101.572830200195
"142",591891.597333333,4789404.74133333,-79.867981478001,43.2518478407815,101.755668640137
"143",591915.258666667,4789404.74133333,-79.8676900483357,43.2518449561638,102.522392272949
"144",591938.92,4789404.74133333,-79.8673986187135,43.2518420708038,100.581298828125
"145",591584,4789435.774,-79.8717649096927,43.252164658608,107.458999633789
"146",591607.661333333,4789435.774,-79.8714734781363,43.2521617836121,106.23657989502
"147",591631.322666667,4789435.774,-79.8711820466229,43.2521589078738,104.514511108398
"148",591654.984,4789435.774,-79.8708906151525,43.2521560313933,103.61612701416
"149",591678.645333333,4789435.774,-79.8705991837251,43.2521531541705,103.285957336426
"150",591702.306666667,4789435.774,-79.8703077523407,43.2521502762053,102.481712341309
"151",591725.968,4789435.774,-79.8700163209993,43.2521473974979,102.450241088867
"152",591749.629333333,4789435.774,-79.8697248897009,43.2521445180483,101.587814331055
"153",591773.290666667,4789435.774,-79.8694334584456,43.2521416378563,101.493225097656
"154",591796.952,4789435.774,-79.8691420272333,43.252138756922,100.824066162109
"155",591820.613333333,4789435.774,-79.868850596064,43.2521358752455,100.545135498047
"156",591844.274666667,4789435.774,-79.8685591649379,43.2521329928266,100.725761413574
"157",591867.936,4789435.774,-79.8682677338548,43.2521301096655,100.130462646484
"158",591891.597333333,4789435.774,-79.8679763028148,43.2521272257621,100.401664733887
"159",591915.258666667,4789435.774,-79.8676848718178,43.2521243411164,101.078010559082
"160",591938.92,4789435.774,-79.867393440864,43.2521214557284,100.559097290039
"161",591584,4789466.80666667,-79.8717597517437,43.2524440439377,105.07568359375
"162",591607.661333333,4789466.80666667,-79.8714683188557,43.2524411689139,104.335380554199
"163",591631.322666667,4789466.80666667,-79.8711768860107,43.2524382931477,104.13240814209
"164",591654.984,4789466.80666667,-79.8708854532086,43.2524354166393,103.188484191895
"165",591678.645333333,4789466.80666667,-79.8705940204495,43.2524325393885,102.889663696289
"166",591702.306666667,4789466.80666667,-79.8703025877335,43.2524296613955,102.351600646973
"167",591725.968,4789466.80666667,-79.8700111550605,43.2524267826601,101.958206176758
"168",591749.629333333,4789466.80666667,-79.8697197224304,43.2524239031825,101.364639282227
"169",591773.290666667,4789466.80666667,-79.8694282898434,43.2524210229626,100.987121582031
"170",591796.952,4789466.80666667,-79.8691368572995,43.2524181420003,100.500045776367
"171",591820.613333333,4789466.80666667,-79.8688454247986,43.2524152602958,100.022010803223
"172",591844.274666667,4789466.80666667,-79.8685539923408,43.252412377849,99.4676513671875
"173",591867.936,4789466.80666667,-79.868262559926,43.2524094946599,98.6184997558594
"174",591891.597333333,4789466.80666667,-79.8679711275544,43.2524066107285,99.5573425292969
"175",591915.258666667,4789466.80666667,-79.8676796952258,43.2524037260548,101.787719726562
"176",591938.92,4789466.80666667,-79.8673882629404,43.2524008406388,102.38330078125
"177",591584,4789497.83933333,-79.8717545937208,43.2527234292532,105.447761535645
"178",591607.661333333,4789497.83933333,-79.8714631595011,43.2527205542015,103.639511108398
"179",591631.322666667,4789497.83933333,-79.8711717253244,43.2527176784074,102.683067321777
"180",591654.984,4789497.83933333,-79.8708802911907,43.252714801871,101.277183532715
"181",591678.645333333,4789497.83933333,-79.8705888571,43.2527119245924,101.470611572266
